antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Indomie Kari Ayam,"Pocari Sweat, Yupi",0.2108,0.0441,0.0105,0.0498102466793169,1.1294840516851905,1.0,0.0012037200000000019,1.0060095856215676,0.1452610238215917,0.04296235679214403,0.005973686242616274,0.1439527423872775
Yupi,"Pocari Sweat, Indomie Kari Ayam",0.2057,0.0464,0.0105,0.051045211473018964,1.100112316228857,1.0,0.0009555200000000014,1.004895081967213,0.11456868281745547,0.04346026490066226,0.0048712368634846554,0.13866915746064742
"Pocari Sweat, Yupi",Gula Pasir,0.0441,0.2079,0.0114,0.2585034013605442,1.2434026039468216,1.0,0.00223161,1.0682449541284404,0.20478634078658306,0.04738154613466334,0.06388511723335971,0.15666872809729954
"Gula Pasir, Yupi",Pocari Sweat,0.0473,0.2093,0.0114,0.24101479915433405,1.15152794627011,1.0,0.001500109999999999,1.0417857938718664,0.1381217555276876,0.04649265905383361,0.04010977507820164,0.14774103550645512
"Pocari Sweat, Gula Pasir",Yupi,0.0469,0.2057,0.0114,0.24307036247334757,1.181674100502419,1.0,0.0017526700000000013,1.049370985915493,0.16130834377939404,0.0472636815920398,0.0470481713122845,0.1492454388934555
Yupi,"Pocari Sweat, Gula Pasir",0.2057,0.0469,0.0114,0.05542051531356344,1.181674100502419,1.0,0.0017526700000000013,1.009020432321153,0.1935578275917669,0.0472636815920398,0.00893979153663146,0.1492454388934555
Pocari Sweat,"Gula Pasir, Yupi",0.2093,0.0473,0.0114,0.05446727185857621,1.15152794627011,1.0,0.001500109999999999,1.007580141485599,0.1664203825613102,0.04649265905383361,0.007523115207910366,0.14774103550645512
Gula Pasir,"Pocari Sweat, Yupi",0.2079,0.0441,0.0114,0.05483405483405483,1.2434026039468216,1.0,0.00223161,1.0113567938931296,0.24713453245536518,0.04738154613466334,0.011229265439956932,0.15666872809729954
"Pocari Sweat, Molto",Yupi,0.0471,0.2057,0.0106,0.22505307855626325,1.0940839988150863,1.0,0.0009115299999999989,1.0249734246575342,0.09024388312143455,0.04376548307184145,0.0243649484530571,0.1382922174502269
"Pocari Sweat, Yupi",Molto,0.0441,0.2143,0.0106,0.24036281179138322,1.1216183471366459,1.0,0.0011493700000000003,1.034309552238806,0.11343355170569279,0.04277643260694109,0.03317145448820571,0.14491309045005465
"Molto, Yupi",Pocari Sweat,0.0476,0.2093,0.0106,0.2226890756302521,1.063970738797191,1.0,0.0006373199999999985,1.0172248648648647,0.06312949212713843,0.04303694681282988,0.016933192905339668,0.1366670413984992
Pocari Sweat,"Molto, Yupi",0.2093,0.0476,0.0106,0.050645007166746296,1.063970738797191,1.0,0.0006373199999999985,1.0032074484146956,0.07603962097114791,0.04303694681282988,0.003197193581211983,0.1366670413984992
Molto,"Pocari Sweat, Yupi",0.2143,0.0441,0.0106,0.04946336910872609,1.121618347136646,1.0,0.0011493700000000003,1.0056424644084438,0.13800576820093127,0.04277643260694109,0.0056108056373324515,0.14491309045005465
Yupi,"Pocari Sweat, Molto",0.2057,0.0471,0.0106,0.05153135634419057,1.0940839988150863,1.0,0.0009115299999999989,1.0046721168631472,0.10826312001311217,0.04376548307184145,0.004650389699014135,0.1382922174502269
"Pocari Sweat, Djarum",Yupi,0.0469,0.2057,0.0104,0.22174840085287847,1.0780184776513295,1.0,0.0007526700000000004,1.020621095890411,0.07593339144330649,0.042939719240297276,0.02020445782812348,0.13615373372736292
"Pocari Sweat, Yupi",Djarum,0.0441,0.2128,0.0104,0.23582766439909295,1.108212708642354,1.0,0.0010155200000000007,1.03013412462908,0.10215101354341867,0.04219066937119675,0.029252622458197354,0.14234992242511038
"Djarum, Yupi",Pocari Sweat,0.0482,0.2093,0.0104,0.21576763485477177,1.0309012654313032,1.0,0.0003117399999999996,1.00824708994709,0.03149296070603064,0.04208822339133953,0.008179631788000194,0.1327285379242803
Pocari Sweat,"Djarum, Yupi",0.2093,0.0482,0.0104,0.049689440993788817,1.0309012654313032,1.0,0.0003117399999999996,1.001567320261438,0.03790944732515488,0.04208822339133953,0.001564867612722018,0.1327285379242803
Djarum,"Pocari Sweat, Yupi",0.2128,0.0441,0.0104,0.04887218045112782,1.108212708642354,1.0,0.0010155200000000007,1.0050173913043479,0.1240423702313947,0.04219066937119675,0.004992342767159553,0.14234992242511038
Yupi,"Pocari Sweat, Djarum",0.2057,0.0469,0.0104,0.05055906660184735,1.0780184776513295,1.0,0.0007526700000000004,1.0038539170506913,0.09111433385951836,0.042939719240297276,0.0038391213952862786,0.13615373372736292
"Pocari Sweat, Taro",Yupi,0.0468,0.2057,0.0109,0.2329059829059829,1.1322604905492606,1.0,0.0012732400000000001,1.035466295264624,0.12254616992689041,0.0451158940397351,0.03425152071759149,0.14294788693184415
"Pocari Sweat, Yupi",Taro,0.0441,0.2098,0.0109,0.2471655328798186,1.1781007286931298,1.0,0.0016478200000000012,1.0496331325301205,0.15815058770686363,0.0448559670781893,0.04728617170313669,0.1495598875075928
"Taro, Yupi",Pocari Sweat,0.0479,0.2093,0.0109,0.22755741127348644,1.0872308230935805,1.0,0.0008745300000000001,1.0236359459459459,0.08426857482590394,0.04425497360941941,0.02309018752179895,0.13981788384983448
Pocari Sweat,"Taro, Yupi",0.2093,0.0479,0.0109,0.05207835642618251,1.0872308230935808,1.0,0.0008745300000000001,1.0044079133064516,0.1014697231462541,0.04425497360941941,0.0043885688753098565,0.13981788384983448
Taro,"Pocari Sweat, Yupi",0.2098,0.0441,0.0109,0.05195424213536702,1.1781007286931298,1.0,0.0016478200000000012,1.0082846656611362,0.19131377725764484,0.0448559670781893,0.00821659392757299,0.1495598875075928
Yupi,"Pocari Sweat, Taro",0.2057,0.0468,0.0109,0.052989790957705396,1.1322604905492606,1.0,0.0012732400000000001,1.0065361396303902,0.1470615751911267,0.0451158940397351,0.006493695927093364,0.14294788693184415
Pantene,Good Day,0.2028,0.2124,0.0478,0.2357001972386588,1.1096996103515009,1.0,0.004725279999999998,1.0304856774193547,0.12400304832604488,0.1301034295046271,0.029583795376661736,0.23037363910897157
Good Day,Pantene,0.2124,0.2028,0.0478,0.2250470809792844,1.1096996103515009,1.0,0.004725279999999998,1.0287076549210208,0.12551451260223842,0.1301034295046271,0.027906524058309557,0.23037363910897157
Pantene,Beras,0.2028,0.2092,0.0474,0.23372781065088755,1.117245748809214,1.0,0.004974239999999998,1.0320092664092664,0.13163794800790102,0.13000548546352164,0.031016452517561396,0.23015262425469807
Beras,Pantene,0.2092,0.2028,0.0474,0.2265774378585086,1.117245748809214,1.0,0.004974239999999998,1.0307431396786155,0.132703303176402,0.13000548546352164,0.029826188984581763,0.23015262425469807
Pantene,Yupi,0.2028,0.2057,0.0466,0.22978303747534518,1.117078451508727,1.0,0.004884039999999999,1.031267861715749,0.13146980095570546,0.1287648521691075,0.030319825601592826,0.22816327372065753
Yupi,Pantene,0.2057,0.2028,0.0466,0.2265435099659699,1.1170784515087273,1.0,0.004884039999999999,1.0306979258328095,0.1319497989700219,0.1287648521691075,0.029783630163032968,0.22816327372065753
Pantene,Roma Kelapa,0.2028,0.2093,0.0447,0.22041420118343194,1.0531017734516575,1.0,0.0022539599999999924,1.0142565464895634,0.06325158187885767,0.12166575939031028,0.014056154272710165,0.21699162041971404
Roma Kelapa,Pantene,0.2093,0.2028,0.0447,0.21356903965599613,1.0531017734516575,1.0,0.0022539599999999924,1.013693560145808,0.06377154555940982,0.12166575939031028,0.013508579598590224,0.21699162041971404
Pantene,Indomie Goreng,0.2028,0.2074,0.0442,0.21794871794871795,1.0508617065994115,1.0,0.0021392800000000003,1.013488524590164,0.06071249372804818,0.12076502732240438,0.013309005738983032,0.2155317360235393
Indomie Goreng,Pantene,0.2074,0.2028,0.0442,0.21311475409836067,1.0508617065994115,1.0,0.0021392800000000003,1.0131083333333333,0.061064849861216255,0.12076502732240438,0.012938728171551258,0.2155317360235393
Pantene,Aqua,0.2028,0.2121,0.0441,0.21745562130177515,1.0252504540394867,1.0,0.001086119999999996,1.0068438563327031,0.030893842735287676,0.11893203883495145,0.006797336339351615,0.21268820669049154
Aqua,Pantene,0.2121,0.2028,0.0441,0.2079207920792079,1.0252504540394867,1.0,0.001086119999999996,1.006465,0.03125849908436519,0.11893203883495145,0.006423472251891499,0.21268820669049154
Pantene,Pocari Sweat,0.2028,0.2093,0.0494,0.24358974358974358,1.1638305952687222,1.0,0.006953959999999995,1.0453322033898305,0.17657855124514735,0.13620071684587812,0.04336631287434371,0.23980729415512023
Pocari Sweat,Pantene,0.2093,0.2028,0.0494,0.23602484472049687,1.1638305952687222,1.0,0.006953959999999995,1.043489430894309,0.1780301265367794,0.13620071684587812,0.04167692513860619,0.23980729415512023
Pantene,Gula Pasir,0.2028,0.2079,0.0468,0.23076923076923075,1.11000111000111,1.0,0.004637879999999997,1.02973,0.12431008529854481,0.12860676009892827,0.02887164596544723,0.22793872793872794
Gula Pasir,Pantene,0.2079,0.2028,0.0468,0.22510822510822512,1.11000111000111,1.0,0.004637879999999997,1.0287888268156424,0.12511046585027133,0.12860676009892827,0.027983222664607513,0.22793872793872794
Pantene,Big Babol,0.2028,0.2101,0.0458,0.22583826429980275,1.074908445025239,1.0,0.003191719999999995,1.0203294267515923,0.08741621877444404,0.12476164532824842,0.019924375616917,0.2219148484754606
Big Babol,Pantene,0.2101,0.2028,0.0458,0.2179914326511185,1.074908445025239,1.0,0.003191719999999995,1.019426171637249,0.08822409115962374,0.12476164532824842,0.019055986767584666,0.2219148484754606
Pantene,Torabika,0.2028,0.2046,0.0448,0.22090729783037474,1.0797033129539333,1.0,0.0033071199999999967,1.0209311392405063,0.0925986488423768,0.12355212355212356,0.020502008838791476,0.2199355648487162
Torabika,Pantene,0.2046,0.2028,0.0448,0.21896383186705767,1.0797033129539333,1.0,0.0033071199999999967,1.0206953692115144,0.09280820072560068,0.12355212355212356,0.020275754976238916,0.2199355648487162
Pantene,Bimoli,0.2028,0.2055,0.0432,0.21301775147928995,1.0365827322593186,1.0,0.001524600000000001,1.0095526315789474,0.04426952667670181,0.11832374691865244,0.009462242264682138,0.21161836479073987
Bimoli,Pantene,0.2055,0.2028,0.0432,0.2102189781021898,1.0365827322593186,1.0,0.001524600000000001,1.0093937153419594,0.0444199706314244,0.11832374691865244,0.00930629465904391,0.21161836479073987
Pantene,Tango,0.2028,0.2037,0.0445,0.21942800788954633,1.0772116243963983,1.0,0.0031896400000000005,1.0201493367024637,0.08991131882938602,0.1229281767955801,0.01975135990147726,0.21894326265856795
Tango,Pantene,0.2037,0.2028,0.0445,0.2184585174275896,1.0772116243963983,1.0,0.0031896400000000005,1.0200354271356784,0.09001293905662003,0.1229281767955801,0.019641893411426976,0.21894326265856795
Pantene,Taro,0.2028,0.2098,0.0444,0.21893491124260356,1.0435410450076434,1.0,0.001852560000000003,1.0116954545454546,0.05233859047205769,0.12058663769690386,0.011560252141993889,0.21528251758507683
Taro,Pantene,0.2098,0.2028,0.0444,0.21163012392755007,1.0435410450076432,1.0,0.001852560000000003,1.0112004836759372,0.05280223275667476,0.12058663769690386,0.011076422387794856,0.21528251758507683
Pantene,Lifebuoy,0.2028,0.205,0.0408,0.20118343195266272,0.9813825948910377,1.0,-0.0007739999999999969,0.9952222222222223,-0.023243410763320725,0.1111716621253406,-0.004800714524952535,0.2001039110982826
Lifebuoy,Pantene,0.205,0.2028,0.0408,0.19902439024390248,0.9813825948910379,1.0,-0.0007739999999999969,0.9952862362971986,-0.023306233062330532,0.1111716621253406,-0.004736088504889025,0.2001039110982826
Pantene,Kwaci,0.2028,0.2079,0.0451,0.22238658777120315,1.069680556860044,1.0,0.002937879999999997,1.0186295497780595,0.08171282415282749,0.12335886214442013,0.018288836979173276,0.21965890235121005
Kwaci,Pantene,0.2079,0.2028,0.0451,0.21693121693121695,1.069680556860044,1.0,0.002937879999999997,1.018045945945946,0.08223893878883232,0.12335886214442013,0.01772606238235943,0.21965890235121005
Pantene,Molto,0.2028,0.2143,0.0425,0.20956607495069035,0.9779098224483918,1.0,-0.0009600399999999953,0.9940109794135996,-0.02755486058969524,0.11345435130806193,-0.006025105064667989,0.2039430934716121
Molto,Pantene,0.2143,0.2028,0.0425,0.19832011199253385,0.9779098224483918,1.0,-0.0009600399999999953,0.9944118742724098,-0.027946899609894868,0.11345435130806193,-0.005619528358587749,0.2039430934716121
Pantene,Teh Kotak,0.2028,0.2038,0.043,0.2120315581854043,1.0403903738243587,1.0,0.0016693599999999947,1.010446558197747,0.04869835120596491,0.11826182618261824,0.010338555872148082,0.21151136299849213
Teh Kotak,Pantene,0.2038,0.2028,0.043,0.21099116781157995,1.0403903738243587,1.0,0.0016693599999999947,1.010381592039801,0.04875951467143334,0.11826182618261824,0.010274921991444984,0.21151136299849213
Pantene,Mie Gemez,0.2028,0.2046,0.0414,0.20414201183431951,0.9977615436672508,1.0,-9.288000000000352e-05,0.9994245353159852,-0.002806300034806928,0.11311475409836065,-0.0005757960342978245,0.203244026445019
Mie Gemez,Pantene,0.2046,0.2028,0.0414,0.20234604105571846,0.9977615436672508,1.0,-9.288000000000352e-05,0.9994308823529413,-0.0028126328641979058,0.11311475409836065,-0.0005694417263943128,0.203244026445019
Pantene,Nabati Keju,0.2028,0.2088,0.0426,0.21005917159763313,1.0060305153143347,1.0,0.00025535999999999615,1.0015940074906367,0.007519275209712755,0.11544715447154472,0.0015914706744604562,0.2070410800516901
Nabati Keju,Pantene,0.2088,0.2028,0.0426,0.2040229885057471,1.0060305153143347,1.0,0.00025535999999999615,1.0015364620938627,0.007576297013628676,0.11544715447154472,0.0015341049996827538,0.2070410800516901
Pantene,Sun Light Jeruk Nipis,0.2028,0.2082,0.0452,0.22287968441814593,1.0705076100775501,1.0,0.0029770399999999933,1.0188898477157362,0.08261881185920615,0.12356478950246035,0.018539636799881198,0.21998931387093656
Sun Light Jeruk Nipis,Pantene,0.2082,0.2028,0.0452,0.21709894332372717,1.0705076100775501,1.0,0.0029770399999999933,1.0182640490797545,0.08318226422601559,0.12356478950246035,0.01793645675329549,0.21998931387093656
Pantene,Kapal Api,0.2028,0.209,0.0429,0.21153846153846154,1.0121457489878543,1.0,0.0005148000000000028,1.003219512195122,0.015052684395383924,0.11629167796150719,0.003209180200330651,0.2084008097165992
Kapal Api,Pantene,0.209,0.2028,0.0429,0.20526315789473684,1.0121457489878543,1.0,0.0005148000000000028,1.0030993377483444,0.015170670037926754,0.11629167796150719,0.0030897615337893048,0.2084008097165992
Pantene,Indomie Kari Ayam,0.2028,0.2108,0.0422,0.20808678500986194,0.9871289611473527,1.0,-0.0005502400000000005,0.9965738480697386,-0.01609261559986993,0.11362412493268714,-0.003437930803520079,0.20413826916527253
Indomie Kari Ayam,Pantene,0.2108,0.2028,0.0422,0.20018975332068312,0.9871289611473526,1.0,-0.0005502400000000005,0.9967364175563465,-0.016253092648299442,0.11362412493268714,-0.003274268288154655,0.20413826916527253
Pantene,Momogi,0.2028,0.2144,0.0456,0.22485207100591717,1.0487503311843152,1.0,0.002119679999999999,1.0134839694656488,0.058309345868434226,0.12271259418729816,0.013304571036045269,0.21876931908504815
Momogi,Pantene,0.2144,0.2028,0.0456,0.2126865671641791,1.0487503311843152,1.0,0.002119679999999999,1.012557345971564,0.05917032908135917,0.12271259418729816,0.012401614606346086,0.21876931908504815
Pantene,Djarum,0.2028,0.2128,0.0433,0.21351084812623272,1.0033404517210185,1.0,0.00014415999999999735,1.0009038244514106,0.004176279796840829,0.11630405586892292,0.0009030082904379226,0.20849414586762766
Djarum,Pantene,0.2128,0.2028,0.0433,0.20347744360902256,1.0033404517210185,1.0,0.00014415999999999735,1.0008505014749263,0.004229332131658421,0.11630405586892292,0.0008497787368571931,0.20849414586762766
Pantene,Biskuat,0.2028,0.209,0.043,0.2120315581854043,1.014505063088059,1.0,0.0006147999999999987,1.0038473091364206,0.017934865050934043,0.11659436008676788,0.0038325640776287234,0.20888659248983132
Biskuat,Pantene,0.209,0.2028,0.043,0.20574162679425836,1.014505063088059,1.0,0.0006147999999999987,1.0037036144578313,0.018075441742862984,0.11659436008676788,0.0036899483119146466,0.20888659248983132
"Pantene, Pocari Sweat",Good Day,0.0494,0.2124,0.0133,0.2692307692307692,1.2675648268868607,1.0,0.0028074399999999996,1.0777684210526315,0.22205524330498028,0.05352112676056337,0.07215689338594365,0.16592423583949006
"Pantene, Good Day",Pocari Sweat,0.0478,0.2093,0.0133,0.27824267782426776,1.3293964540098793,1.0,0.0032954599999999983,1.0955205797101448,0.2602173360306878,0.054552912223133715,0.08719195374259232,0.17089391416297
"Pocari Sweat, Good Day",Pantene,0.0507,0.2028,0.0133,0.26232741617356997,1.29352769316356,1.0,0.003018039999999998,1.080696256684492,0.23903960892434375,0.05537052456286428,0.0746706173777847,0.16395463510848124
Pantene,"Pocari Sweat, Good Day",0.2028,0.0507,0.0133,0.06558185404339249,1.29352769316356,1.0,0.003018039999999998,1.015926332453826,0.2846466391769688,0.05537052456286428,0.015676660743065934,0.16395463510848124
Pocari Sweat,"Pantene, Good Day",0.2093,0.0478,0.0133,0.06354515050167224,1.3293964540098795,1.0,0.0032954599999999983,1.0168135714285715,0.3133665705936777,0.054552912223133715,0.01653554978121428,0.17089391416297
Good Day,"Pantene, Pocari Sweat",0.2124,0.0494,0.0133,0.06261770244821092,1.267564826886861,1.0,0.0028074399999999996,1.014100652938222,0.2680113182906479,0.05352112676056337,0.01390458915233634,0.16592423583949006
"Pantene, Beras",Good Day,0.0474,0.2124,0.0113,0.23839662447257384,1.1223946538256773,1.0,0.001232239999999999,1.0341340720221606,0.11447384800610896,0.04547283702213279,0.0330073952165742,0.14579906553195546
"Pantene, Good Day",Beras,0.0478,0.2092,0.0113,0.23640167364016734,1.1300271206508956,1.0,0.0013002399999999994,1.03562301369863,0.12084172098893475,0.04599104599104599,0.03439766520000929,0.1452084850036401
"Beras, Good Day",Pantene,0.0461,0.2028,0.0113,0.24511930585683295,1.2086750781895115,1.0,0.0019509199999999983,1.05606091954023,0.1809914955557389,0.04755892255892256,0.0530849295745521,0.15041961348068472
Pantene,"Beras, Good Day",0.2028,0.0461,0.0113,0.05571992110453648,1.2086750781895115,1.0,0.0019509199999999983,1.0101875718015665,0.21656772153865947,0.04755892255892256,0.010084831852957837,0.15041961348068472
Beras,"Pantene, Good Day",0.2092,0.0478,0.0113,0.05401529636711281,1.1300271206508956,1.0,0.0013002399999999994,1.0065701869631127,0.1455051678372075,0.04599104599104599,0.006527301372729266,0.1452084850036401
Good Day,"Pantene, Beras",0.2124,0.0474,0.0113,0.05320150659133709,1.122394653825677,1.0,0.001232239999999999,1.0061274987568374,0.13845579940403682,0.04547283702213279,0.006090181179232727,0.14579906553195546
"Pantene, Beras",Pocari Sweat,0.0474,0.2093,0.0114,0.24050632911392408,1.1490985624172196,1.0,0.00147918,1.0410883333333334,0.1362089351028211,0.04647370566653077,0.03946671191845715,0.14748680048625015
"Pantene, Pocari Sweat",Beras,0.0494,0.2092,0.0114,0.23076923076923078,1.1031033975584645,1.0,0.0010655200000000004,1.02804,0.09832386562872575,0.04611650485436893,0.027275203299482534,0.14263126930430947
"Pocari Sweat, Beras",Pantene,0.0468,0.2028,0.0114,0.24358974358974358,1.2011328579375915,1.0,0.0019089599999999995,1.0539254237288136,0.1756741833602049,0.04785894206549118,0.05116626140208677,0.14990138067061143
